CustomerId,CreditScore,Tenure,Balance,Products,CreditCard,ActiveMember,Exited
10003235,556,3,57970.93,2,0,0,1
10003236,703,4,0,2,0,0,1
10003237,702,8,12685.95,1,0,0,1
10003238,607,4,44779.23,1,1,1,0
10003239,824,3,23623.86,1,0,1,0
10003240,654,9,65660.73,2,1,0,0
10003241,649,5,54256.92,1,1,1,0
10003242,656,4,0,1,1,0,0
10003243,585,6,9121.3,2,0,0,0
10003244,554,8,38466.55,2,0,1,0
10003245,614,5,49632.4,2,1,0,0
10003246,712,3,63037.11,3,0,1,0
10003247,472,5,2737.68,1,1,0,0
10003248,506,0,72683.61,1,1,1,0
10003249,592,2,0,1,1,0,0
10003250,477,6,38277.89,3,0,1,0
10003251,514,5,66530.07,1,1,1,0
10003252,729,6,64186.03,2,0,0,1
10003253,608,6,46956.89,2,0,1,0
10003254,569,7,0,1,1,0,0
10003255,664,5,0,2,1,1,0
10003256,662,8,74069.72,2,1,0,0
10003257,763,6,51977.92,2,0,0,1
10003258,479,6,36213.64,2,1,1,0
10003259,561,3,0,2,1,1,0
10003260,593,3,54040.1,2,0,1,0
10003261,688,3,66164.99,2,0,0,1
10003262,850,10,8491.38,1,1,0,0
10003263,707,9,4302.84,1,1,0,0
10003264,625,2,12664.23,1,1,1,0
10003265,533,5,0,2,1,0,0
10003266,521,3,59960.3,1,1,0,0
10003267,738,3,66703.64,2,0,1,0
10003268,574,8,70109.31,2,0,0,1
10003269,616,1,31555.06,1,0,0,1
10003270,811,6,44177.92,3,1,1,0
10003271,485,5,44365.72,1,1,1,0
10003272,677,8,17368.09,2,1,0,0
10003273,563,6,34290.57,1,1,0,0
10003274,809,9,51798.75,2,0,1,0
10003275,560,5,39394.91,1,0,1,0
10003276,715,8,6997.12,2,1,0,0
10003277,476,6,40747.57,1,0,0,0
10003278,801,5,30138.7,2,1,0,0
10003279,739,9,0,2,1,1,0
10003280,597,5,49713.5,1,1,0,0
10003281,689,6,0,1,1,0,0
10003282,743,3,48746.25,1,0,0,1
10003283,665,5,0,2,0,0,0
10003284,613,0,36403.86,2,1,0,0
10003285,641,4,0,1,0,0,1
10003286,661,6,61761.59,2,1,1,0
10003287,656,5,64424.62,1,0,0,0
10003288,693,4,0,1,1,0,0
10003289,552,7,55293.31,2,1,1,0
10003290,588,10,69003.99,1,0,1,0
10003291,613,4,0,1,1,1,0
10003292,696,8,9819.72,2,1,0,0
10003293,503,5,0,1,1,1,0
10003294,665,7,30941.42,2,1,1,0
10003295,726,10,65844.89,2,0,0,1
10003296,655,8,40822.16,2,0,1,0
10003297,658,9,25006.04,1,1,0,0
10003298,621,4,67639.85,2,0,0,1
10003299,657,5,17529.4,1,0,0,1
10003300,608,2,0,1,0,0,1
10003301,634,3,0,1,1,1,0
10003302,608,6,71230.51,1,1,1,0
10003303,633,3,58295.47,1,1,1,0
10003304,620,6,44943.33,2,1,1,0
10003305,536,4,54615.07,1,1,0,0
10003306,505,5,52208.01,2,0,0,1
10003307,658,7,0,1,1,1,0
10003308,709,7,57954.37,1,1,1,0
10003309,801,6,0,1,1,1,0
10003310,757,9,0,2,1,1,0
10003311,738,0,41338.78,2,1,1,0
10003312,673,5,71921.33,2,1,1,0
10003313,662,7,71241.02,2,0,0,1
10003314,574,0,42911.87,2,1,0,0
10003315,563,10,27734.83,2,0,0,1
10003316,669,4,50767.25,1,1,1,0
10003317,570,3,0,1,0,0,1
10003318,642,7,40721.5,3,1,0,0
10003319,409,3,67180.28,1,0,0,1
10003320,696,9,31209.41,1,1,0,0
10003321,551,5,41041.61,1,1,0,0
10003322,513,9,54078.12,3,1,1,0
10003323,720,9,63944.79,1,1,1,0
10003324,744,5,8280.72,2,1,0,0
10003325,642,3,41124.37,2,1,1,0
10003326,581,10,33159.91,2,1,1,0
10003327,720,1,0,1,1,0,0
10003328,576,4,69363.41,1,1,1,0
10003329,635,8,47235.39,2,1,1,0
10003330,781,1,52399.07,1,1,0,0
10003331,687,1,42883.62,2,1,1,0
10003332,646,4,15651.2,2,1,1,0
10003333,624,6,35533.3,1,1,1,0
10003334,655,0,17620.12,2,0,1,0
10003335,676,8,45861.25,1,1,0,0
10003336,542,5,71800.71,2,1,1,0
10003337,767,7,0,1,1,1,0
10003338,606,3,0,1,1,0,0
10003339,631,4,51394.42,2,1,0,0
10003340,729,6,34551.65,2,1,1,0
10003341,637,5,0,1,0,0,1
10003342,736,7,15155.93,1,0,0,1
10003343,646,7,46248.71,1,1,0,0
10003344,660,2,38210.92,3,1,0,0
10003345,671,6,49592.05,2,0,1,0
10003346,687,5,32834.46,1,1,1,0
10003347,705,6,0,2,1,0,0
10003348,752,4,30292.66,2,1,0,0
10003349,746,5,0,1,0,0,1
10003350,574,10,64832.98,2,1,0,0
10003351,791,2,45307.26,1,1,0,0
10003352,486,4,0,1,1,0,0
10003353,590,0,65711.43,1,1,0,0
10003354,637,3,2044.45,2,1,0,0
10003355,538,2,29514.48,1,1,1,0
10003356,678,10,16700.71,1,1,1,0
10003357,722,4,36499.68,2,0,0,1
10003358,582,4,23643.51,1,1,1,0
10003359,695,7,0,1,1,1,0
10003360,731,2,0,2,0,1,0
10003361,463,7,0,1,0,1,0
10003362,667,7,57428.06,2,1,1,0
10003363,687,10,0,2,1,0,0
10003364,562,7,35905.48,2,1,1,0
10003365,535,0,28929.4,2,1,1,0
10003366,584,8,27981.49,2,1,1,0
10003367,632,10,62898.59,1,1,0,0
10003368,578,5,0,1,1,1,0
10003369,704,5,0,1,1,1,0
10003370,692,4,13350.39,2,1,0,0
10003371,687,0,60893.96,2,1,0,0
10003372,772,6,49591.71,2,0,0,1
10003373,713,3,0,2,1,1,0
10003374,678,6,69055.28,1,1,0,0
10003375,532,6,0,2,0,0,1
10003376,762,10,0,1,1,1,0
10003377,773,4,60393.21,1,1,1,0
10003378,619,1,1626.11,2,0,1,0
10003379,572,6,2488.44,1,1,1,0
10003380,723,5,60314.69,2,1,1,0
10003381,475,10,49262.65,3,1,1,0
10003382,689,7,52740.68,1,1,1,0
10003383,795,5,56205.95,2,1,0,0
10003384,614,8,23530.77,1,1,1,0
10003385,674,8,0,1,0,0,0
10003386,660,2,22376.53,2,0,0,1
10003387,751,6,64428.52,1,1,0,0
10003388,661,10,0,2,0,1,0
10003389,617,1,47807.8,2,1,0,0
10003390,504,3,34892.34,2,1,1,0
10003391,660,4,61136.04,2,1,0,0
10003392,644,7,10051.47,1,0,0,0
10003393,454,6,0,1,1,0,0
10003394,553,6,49194.85,1,1,0,0
10003395,593,4,13082.71,2,0,0,1
10003396,593,6,63276.46,1,1,1,0
10003397,648,9,69026.85,2,0,1,0
10003398,640,10,0,1,1,0,0
10003399,644,8,11.66,2,1,0,0
10003400,850,9,2998.11,1,0,0,1
10003401,608,5,0,2,0,0,0
10003402,567,10,65870.61,2,1,1,0
10003403,802,1,0,2,0,0,0
10003404,792,6,8818.87,1,1,0,0
10003405,546,7,53399.73,1,1,1,0
10003406,768,5,33101.71,1,1,1,0
10003407,472,8,0,2,1,0,0
10003408,850,5,60167.59,2,1,0,0
10003409,823,9,71619.58,1,1,0,0
10003410,702,5,19942.24,3,1,1,0
10003411,734,4,37008.08,1,0,0,0
10003412,693,4,67950.96,1,1,1,0
10003413,587,6,46883.62,1,1,0,0
10003414,766,3,0,2,1,1,0
10003415,782,0,43449.17,1,1,0,0
10003416,580,0,5294.11,2,1,1,0
10003417,647,4,48730.66,2,0,1,0
10003418,531,4,26881.84,1,1,0,0
10003419,646,9,18134.4,1,0,0,1
10003420,625,6,11897.84,2,0,1,0
10003421,772,5,30971.1,1,0,1,0
10003422,805,3,36173.8,1,1,1,0
10003423,548,10,71367.55,2,1,0,0
10003424,725,5,0,1,0,1,0
10003425,736,8,67511.69,1,1,1,0
10003426,482,5,3447.07,2,1,1,0
10003427,744,7,54784.32,2,1,1,0
10003428,508,1,3825.95,1,0,0,1
10003429,601,6,0,1,0,0,1
10003430,563,5,64287.33,3,1,1,0
10003431,499,5,49324.22,2,1,1,0
10003432,757,8,57786.32,3,0,0,1
10003433,559,0,28223.61,1,1,1,0
10003434,612,4,70652,1,1,1,0
10003435,650,0,32120.17,2,1,0,0
10003436,722,4,28034.03,2,1,0,0
10003437,557,8,68235.55,2,1,0,0
10003438,698,8,67841.67,1,1,0,0
10003439,628,4,0,2,1,1,0
10003440,553,6,62445.86,1,1,1,0
10003441,749,4,47230.83,1,1,1,0
10003442,850,5,53163.57,2,0,0,1
10003443,670,8,59033.39,1,1,1,0
10003444,592,10,5495.89,1,1,1,0
10003445,579,7,0,1,1,0,0
10003446,728,5,39728.64,2,1,1,0
10003447,652,10,73704.32,1,1,1,0
10003448,548,7,0,1,1,1,0
10003449,487,4,34245.52,2,1,1,0
10003450,687,5,0,2,0,0,1
10003451,528,4,55807.3,2,0,0,1
10003452,612,7,59419.6,2,1,1,0
10003453,808,6,24903.16,2,0,0,1
10003454,570,6,57168.76,1,1,0,0
10003455,752,3,14837.92,2,1,1,0
10003456,552,10,0,1,1,1,0
10003457,735,5,47490.47,2,1,1,0
10003458,706,8,0,1,1,1,0
10003459,698,2,57204.08,1,0,1,0
10003460,592,7,0,1,1,0,0
10003461,712,3,8159.3,1,1,0,0
10003462,687,7,31700.56,2,1,0,0
10003463,833,3,8536.97,2,1,1,0
10003464,591,2,17360.12,2,0,0,1
10003465,775,2,39802.32,2,0,1,0
10003466,563,0,65053.01,1,1,1,0
10003467,627,3,10335.1,1,1,0,0
10003468,589,7,0,2,0,0,1
10003469,603,3,73536.39,2,1,1,0
10003470,635,3,12276.68,1,0,0,1
10003471,790,6,66838.62,2,1,1,0
10003472,695,0,14887.54,1,1,1,0
10003473,770,7,0,2,1,0,0
10003474,652,5,66980.98,1,1,0,0
10003475,775,6,64168.62,2,1,1,0
10003476,672,5,72361.54,2,1,0,0
10003477,574,4,53068.66,1,1,1,0
10003478,753,8,72726.31,1,1,1,0
10003479,794,5,34963.11,1,0,1,0
10003480,712,7,50669.88,2,1,0,0
10003481,731,8,13387.9,2,1,1,0
10003482,774,2,0,1,1,0,0
10003483,624,3,3934.81,2,1,1,0
10003484,581,3,12770.71,1,1,1,0
10003485,686,4,0,1,0,1,0
10003486,817,5,0,2,1,0,0
10003487,680,2,56795.3,2,1,1,0
10003488,711,3,29044.84,1,1,0,0
10003489,658,4,0,1,1,1,0
10003490,679,8,31604.19,1,0,1,0
10003491,599,4,8905.55,1,1,1,0
10003492,704,5,0,1,1,0,0
10003493,735,4,64368.63,2,1,0,0
10003494,505,5,0,1,0,0,1
10003495,505,3,28633.06,1,1,0,0
10003496,481,0,46442.91,2,1,0,0
10003497,793,3,44033.23,2,1,0,0
10003498,561,6,73274.46,2,0,1,0
10003499,685,5,29461.95,2,0,0,1
10003500,823,7,9844.5,2,1,0,0
10003501,683,1,0,2,0,1,0
10003502,700,6,28558.94,2,0,1,0
10003503,569,3,41719.25,2,1,1,0
10003504,683,3,54541.74,2,1,0,0
10003505,554,7,57961.76,1,1,1,0
10003506,467,7,41309.35,1,1,0,0
10003507,656,8,25875.24,2,1,0,0
10003508,682,7,74997.8,2,0,1,0
10003509,599,5,67353.87,1,1,1,0
10003510,578,1,0,2,0,1,0
10003511,630,9,49977.27,3,1,1,0
10003512,580,6,0,1,1,0,0
10003513,722,2,3419.99,1,0,0,0
10003514,694,6,0,2,0,0,1
10003515,808,1,30131.45,2,0,1,0
10003516,616,9,20154.07,2,0,0,1
10003517,657,4,60959.5,2,0,0,0
10003518,667,2,0,1,1,0,0
10003519,614,9,7134.02,2,1,0,0
10003520,459,1,0,1,0,0,1
10003521,693,5,73920.26,1,1,0,0
10003522,850,5,0,1,1,1,0
10003523,747,1,0,1,1,1,0
10003524,840,4,18982.93,2,1,0,0
10003525,737,0,20826.12,3,1,1,0
10003526,636,4,39449.63,1,1,1,0
10003527,709,0,50163.72,1,1,1,0
10003528,754,8,63263.17,1,0,0,1
10003529,496,3,43919.84,1,1,1,0
10003530,694,2,74245.12,2,0,0,1
10003531,641,6,4272.69,1,0,0,1
10003532,793,0,59267.05,2,1,1,0
10003533,687,3,69563.05,1,0,0,1
10003534,413,7,39629.78,1,1,0,0
10003535,693,1,63091.98,1,1,0,0
10003536,451,4,58122.7,2,1,0,0
10003537,774,3,49267.77,2,0,1,0
10003538,576,0,31429.16,2,1,0,0
10003539,541,2,13950.91,2,0,0,1
10003540,576,3,52953.58,1,1,0,0
10003541,564,6,69741.27,3,1,1,0
10003542,635,9,0,1,1,1,0
10003543,567,5,12952.45,2,1,1,0
10003544,621,5,0,2,0,1,0
10003545,501,7,54372.84,2,0,1,0
10003546,626,6,26656.98,2,1,1,0
10003547,788,3,19544.89,2,1,1,0
10003548,607,3,25914.55,1,1,0,0
10003549,711,7,40710.45,1,1,1,0
10003550,529,6,3999.83,1,0,0,1
10003551,707,6,0,2,1,1,0
10003552,760,3,67538.26,2,0,1,0
10003553,788,10,0,1,0,0,0
10003554,670,3,71330.09,2,0,1,0
10003555,715,5,41151.35,2,1,0,0
10003556,527,9,61881.92,1,1,0,0
10003557,613,5,60735.66,2,0,0,1
10003558,573,5,57047.61,1,1,1,0
10003559,682,6,0,1,1,0,0
10003560,599,3,34434.91,2,1,0,0
10003561,717,5,1040.32,2,1,1,0
10003562,850,7,61706.42,1,0,0,1
10003563,711,8,26040.65,1,1,1,0
10003564,787,10,61172.07,2,1,0,0
10003565,536,3,66713.44,1,1,0,0
10003566,642,9,65289.64,1,1,0,0
10003567,671,7,1481.4,2,1,0,0
10003568,657,8,68120.3,1,1,0,0
10003569,829,1,63895.51,2,1,0,0
10003570,579,3,41154.18,1,0,1,0
10003571,682,6,0,2,0,0,1
10003572,416,7,43623.25,1,0,1,0
10003573,692,4,0,2,1,0,0
10003574,699,4,67066.32,2,1,1,0
10003575,645,2,0,1,1,1,0
10003576,689,4,67659.92,2,1,1,0
10003577,596,4,9722.06,1,1,0,0
10003578,532,4,26845.67,2,1,1,0
10003579,555,2,35921.74,1,1,0,0
10003580,568,10,61411.46,2,1,0,0
10003581,526,8,31734.47,2,1,0,0
10003582,522,7,0,1,1,1,0
10003583,570,8,49109.94,2,1,1,0
10003584,616,7,61399.86,2,1,1,0
10003585,663,10,67770.2,1,0,0,1
10003586,532,3,40263.57,1,0,0,1
10003587,560,0,35179.9,1,1,0,0
10003588,591,2,27597.69,2,1,0,0
10003589,693,0,41038.02,1,0,0,1
10003590,535,1,37304.96,2,1,1,0
10003591,601,3,852.41,3,1,1,0
10003592,745,5,69417.89,3,1,1,0
10003593,574,8,62123.43,2,1,1,0
10003594,530,10,38237.97,2,1,1,0
10003595,642,6,72452.72,2,1,0,0
10003596,570,1,0,2,1,0,0
10003597,384,4,30502.13,1,1,1,0
10003598,670,4,0,2,1,1,0
10003599,735,4,0,1,1,1,0
10003600,648,1,15608.83,1,1,1,0
10003601,751,9,51381.7,2,1,0,0
10003602,713,1,46889.25,1,0,0,1
10003603,568,3,0,3,1,1,0
10003604,849,5,8959.69,1,1,1,0
10003605,682,6,68621.27,1,1,1,0
10003606,692,4,8598.86,2,1,0,0
10003607,555,6,40731,1,1,1,0
10003608,501,2,0,1,1,1,0
10003609,546,5,0,2,0,1,0
10003610,739,1,22606.67,2,0,1,0
10003611,816,2,10757.22,2,0,0,0
10003612,678,8,39804.6,1,0,1,0
10003613,659,4,0,1,1,0,0
10003614,744,4,68852.12,2,0,1,0
10003615,784,4,69387.77,2,1,0,0
10003616,510,3,42145.33,2,1,1,0
10003617,808,5,16349.13,1,1,1,0
10003618,614,10,0,2,0,1,0
10003619,755,1,62825.11,1,1,0,0
10003620,547,2,64786.23,2,1,0,0
10003621,750,2,12922.63,1,1,1,0
10003622,512,0,0,2,1,1,0
10003623,759,5,25267.82,2,1,0,0
10003624,713,4,29593.93,1,1,1,0
10003625,499,3,47489.69,1,1,0,0
10003626,774,7,49189.86,2,1,0,0
10003627,556,4,3146.71,1,1,0,0
10003628,761,5,0,1,1,0,0
10003629,664,5,0,1,0,1,0
10003630,530,4,10447.21,2,1,1,0
10003631,553,10,61650.4,2,1,0,0
10003632,850,4,0,2,1,1,0
10003633,850,7,0,2,1,1,0
10003634,630,5,61478.93,2,1,1,0
10003635,692,5,14856.24,1,1,0,0
10003636,767,8,58936.16,1,1,1,0
10003637,526,4,20841.97,1,1,1,0
10003638,717,5,11405.28,1,1,1,0
10003639,746,6,17170.81,2,1,0,0
10003640,686,3,0,2,1,0,0
10003641,785,6,0,1,1,0,0
10003642,665,9,60748.89,2,0,1,0
10003643,757,3,4837.21,2,1,0,0
10003644,673,3,70235.93,1,0,0,0
10003645,502,2,70190.65,1,1,0,0
10003646,741,10,73862.03,1,1,0,0
10003647,776,7,70006.17,1,1,1,0
10003648,636,1,46470.56,1,1,0,0
10003649,521,1,14421.61,2,1,1,0
10003650,734,7,74574.5,1,1,1,0
10003651,681,10,43246.45,1,1,1,0
10003652,679,5,5369.37,1,1,0,0
10003653,669,1,34463.83,1,1,0,0
10003654,748,0,17239.98,1,1,0,0
10003655,678,4,14034.01,2,0,1,0
10003656,605,1,38887,2,1,0,0
10003657,494,4,51498.87,1,1,1,0
10003658,606,7,2572.16,2,1,1,0
10003659,738,6,0,1,1,1,0
10003660,618,6,16526.8,1,1,1,0
10003661,738,6,29025.95,1,1,1,0
10003662,514,7,40692.66,1,1,0,0
10003663,553,4,7604.64,3,1,1,0
10003664,547,5,64451.78,1,0,0,1
10003665,664,9,69751.29,1,1,1,0
10003666,824,7,0,2,1,0,0
10003667,850,1,31580.01,1,1,1,0
10003668,753,3,0,2,1,0,0
10003669,461,1,29336.23,1,1,0,0
10003670,578,4,69401.45,1,1,0,0
10003671,357,0,44410.94,1,1,0,0
10003672,666,7,37798.58,2,1,1,0
10003673,808,2,26066.11,3,1,0,0
10003674,729,0,0,1,1,1,0
10003675,480,10,21039.52,2,0,0,1
10003676,785,3,39520.47,1,1,0,0
10003677,767,0,28573.59,2,1,1,0
10003678,800,3,51677.86,1,1,0,0
10003679,758,10,51747.67,1,1,0,0
10003680,600,0,29709.16,1,1,0,0
10003681,471,8,17440.95,2,0,0,1
10003682,764,0,57306.7,1,0,0,1
10003683,726,6,64627.19,1,0,0,1
10003684,460,2,55280.66,2,1,1,0
10003685,557,5,56149.1,2,1,0,0
10003686,560,4,0,2,0,1,0
10003687,721,6,0,1,1,1,0
10003688,649,7,2445.75,2,1,1,0
10003689,625,6,19992.98,2,1,1,0
10003690,610,3,49011.9,2,0,0,1
10003691,542,6,0,2,1,0,0
10003692,744,8,66899.83,2,1,1,0
10003693,580,4,22157.45,2,0,0,1
10003694,763,5,0,2,1,0,0
10003695,516,2,41558.17,2,1,1,0
10003696,603,6,41472.62,2,0,0,1
10003697,840,3,2619.97,2,1,1,0
10003698,673,4,29131.61,2,0,0,0
10003699,603,5,0,2,1,1,0
10003700,590,6,58697.59,2,1,0,0
10003701,567,4,13714.99,2,0,1,0
10003702,694,10,57195.45,1,1,0,0
10003703,737,2,0,2,1,1,0
10003704,675,0,0,1,0,1,0
10003705,645,1,40445.55,2,0,0,0
10003706,709,2,0,1,1,0,0
10003707,515,5,39940.7,2,1,0,0
10003708,687,10,36457.47,1,1,0,0
10003709,693,6,59954.9,1,1,1,0
10003710,676,4,33437.86,2,1,1,0
10003711,597,3,67147.14,2,1,0,0
10003712,576,8,0,1,1,1,0
10003713,525,2,55250.05,1,0,0,1
10003714,793,0,17466.47,2,0,0,1
10003715,645,2,35989,1,1,1,0
10003716,610,3,56435.14,2,0,0,0
10003717,600,7,0,1,1,1,0
10003718,558,7,42589.78,2,0,0,1
10003719,599,6,68618.87,2,1,0,0
10003720,768,0,50567.7,1,1,1,0
10003721,707,5,31108.96,1,0,0,0
10003722,731,5,73823.45,1,1,0,0
10003723,743,6,32274.92,1,1,1,0
10003724,850,1,58659.8,1,0,0,1
10003725,653,4,51993.21,2,1,1,0
10003726,609,4,71269.13,2,1,1,0
10003727,693,8,36299.91,1,0,0,1
10003728,713,5,51217.95,2,1,1,0
10003729,647,3,64396.9,2,1,1,0
10003730,564,0,0,2,0,0,1
10003731,669,1,25947.09,2,0,0,1
10003732,703,7,21983.37,2,1,0,0
10003733,684,0,5132.75,2,0,0,1
10003734,473,0,51052.03,1,1,0,0
10003735,497,7,27456.75,2,1,1,0
10003736,720,7,0,1,1,1,0
10003737,615,1,0,2,0,1,0
10003738,850,4,13246.7,2,1,0,0
10003739,780,9,39905.14,1,1,1,0
10003740,528,5,46312.48,1,1,0,0
10003741,750,6,33138.65,1,1,1,0
10003742,805,9,44350.09,1,1,1,0
10003743,607,10,28390.38,1,1,1,0
10003744,642,5,64778.5,2,1,1,0
10003745,598,9,20188.09,2,1,0,0
10003746,542,8,0,2,1,1,0
10003747,803,4,0,1,1,0,0
10003748,400,6,0,1,0,0,1
10003749,585,0,0,1,0,1,0
10003750,610,7,73128.77,1,1,1,0
10003751,666,3,38664.74,2,1,1,0
10003752,531,3,59770.64,2,1,0,0
10003753,781,8,55018.56,2,1,1,0
10003754,473,2,24572.36,1,1,0,0
10003755,475,6,0,1,1,0,0
10003756,656,8,67515.57,2,1,1,0
10003757,526,4,0,1,0,0,1
10003758,671,5,23779.89,3,1,1,0
10003759,579,3,25387.79,1,1,0,0
10003760,729,2,56132.6,1,1,0,0
10003761,561,4,0,1,1,0,0
10003762,790,10,64567.03,1,1,0,0
10003763,711,10,36556.54,1,1,0,0
10003764,577,3,54947,1,1,0,0
10003765,711,5,33887.73,1,1,1,0
10003766,665,4,58680.39,2,1,1,0
10003767,726,1,50006.96,1,0,0,1
10003768,708,3,42380.51,1,1,1,0
10003769,685,4,35687.04,2,1,1,0
10003770,657,0,6728.98,1,1,0,0
10003771,738,4,0,1,1,0,0
10003772,764,7,67250.98,1,0,1,0
10003773,664,10,0,1,0,0,1
10003774,709,7,3595.75,2,0,1,0
10003775,741,2,38374.68,1,0,0,1
10003776,806,2,41936.05,1,0,0,1
10003777,789,5,17756.14,1,1,1,0
10003778,750,5,13069.15,2,1,1,0
10003779,611,5,0,1,0,1,0
10003780,524,8,4481.55,1,0,0,1
10003781,705,6,29487.84,1,0,1,0
10003782,704,6,29637.11,2,1,0,0
10003783,612,6,0,2,1,0,0
10003784,522,3,29590.42,2,1,1,0
10003785,811,0,25159.95,2,1,1,0
10003786,692,5,23344.71,2,1,1,0
10003787,534,3,63509.56,2,0,1,0
10003788,638,7,70176.08,2,1,0,0
10003789,521,3,12824.74,1,0,0,0
10003790,716,8,72908.31,2,1,1,0
10003791,829,7,60767.22,2,1,1,0
10003792,633,10,0,2,0,0,0
10003793,642,10,68194.65,2,0,0,1
10003794,624,7,63548.8,1,1,1,0
10003795,629,2,13491.2,2,0,0,1
10003796,576,4,26918.43,2,0,0,1
10003797,784,3,0,1,0,0,0
10003798,669,5,0,2,0,1,0
10003799,657,6,39345.18,2,1,0,0
10003800,629,4,62647.7,2,1,1,0
10003801,528,7,0,3,1,1,0
10003802,741,3,0,2,1,1,0
10003803,788,0,54120.59,2,1,0,0
10003804,471,6,38376.78,2,0,0,1
10003805,719,4,62984.96,1,1,0,0
10003806,734,5,0,2,1,1,0
10003807,775,7,28136.85,1,1,1,0
10003808,767,4,0,1,0,1,0
10003809,850,1,19530.45,1,1,1,0
10003810,689,3,55880.9,1,1,1,0
10003811,746,9,1593.61,2,0,0,1
10003812,652,6,0,2,1,0,0
10003813,573,8,71502.08,2,0,0,1
10003814,719,4,26209.4,2,1,0,0
10003815,747,7,57990.25,1,1,1,0
10003816,684,8,53543.67,1,0,0,1
10003817,490,1,65381.45,3,1,0,0
10003818,510,6,0,1,1,1,0
10003819,725,6,22310.54,2,1,0,0
10003820,615,2,58857.53,1,1,1,0
10003821,685,2,56363.03,1,0,1,0
10003822,697,10,57101.48,2,1,1,0
10003823,639,6,54283.4,1,0,0,1
10003824,626,9,0,1,0,0,1
10003825,638,7,61449.72,2,0,0,1
10003826,708,5,22316.57,2,1,1,0
10003827,697,2,0,2,0,0,1
10003828,573,7,36406.44,2,1,1,0
10003829,649,5,52278.2,2,1,1,0
10003830,548,5,0,2,1,1,0
10003831,700,6,44531.46,3,0,0,1
10003832,606,6,18909.27,1,0,1,0
10003833,720,7,22941.88,1,1,1,0
10003834,627,2,0,1,1,1,0
10003835,761,7,2866.12,1,0,0,1
10003836,779,7,41983.97,3,1,0,0
10003837,693,6,28599.38,2,1,1,0
10003838,615,7,43963.88,2,1,1,0
10003839,560,9,6680.52,1,1,0,0
10003840,743,7,0,1,1,0,0
10003841,644,2,11223.07,2,0,1,0
10003842,655,3,28743.03,2,0,1,0
10003843,613,4,47468.65,1,1,1,0
10003844,517,3,44646.93,2,1,0,0
10003845,754,1,16245.15,1,1,0,0
10003846,642,8,29369.46,2,0,1,0
10003847,471,3,61479.57,1,1,1,0
10003848,637,9,58249.19,2,1,1,0
10003849,520,0,70293.56,2,1,1,0
10003850,708,7,53254.08,1,1,1,0
10003851,694,7,66121.94,2,1,1,0
10003852,796,6,5985.68,1,1,0,0
10003853,508,4,6815.37,1,1,0,0
10003854,789,5,0,2,1,0,0
10003855,701,5,0,1,0,0,1
10003856,518,6,62298.12,1,1,0,0
10003857,827,4,63021.18,1,0,0,0
10003858,639,5,72644.28,1,1,1,0
10003859,535,6,66615.35,2,1,0,0
10003860,751,5,74325.34,1,1,0,0
10003861,545,2,31055.85,2,0,0,1
10003862,762,3,0,1,1,1,0
10003863,632,5,61142.22,1,1,1,0
10003864,617,0,36261.61,1,1,0,0
10003865,525,5,44605.1,1,1,0,0
10003866,550,6,0,2,1,1,0
10003867,666,5,0,1,0,0,1
10003868,492,6,71359.8,2,1,0,0
10003869,717,6,5361.73,2,0,0,1
10003870,600,7,0,1,1,1,0
10003871,612,5,0,2,0,0,1
10003872,707,10,5567.77,1,1,1,0
10003873,631,5,19266.18,2,1,0,0
10003874,769,7,25047.99,1,0,1,0
10003875,452,4,45469.28,2,1,1,0
10003876,728,5,41420.41,3,1,1,0
10003877,653,2,66590.81,2,0,0,0
10003878,587,5,0,1,1,0,0
10003879,742,3,5967.52,1,1,0,0
10003880,707,8,0,2,0,0,1
10003881,673,6,39422.49,2,1,1,0
10003882,626,7,63258.34,2,1,0,0
10003883,582,0,64912.3,2,0,0,0
10003884,546,0,35550.4,2,1,0,0
10003885,783,4,0,2,1,1,0
10003886,730,1,34617.98,1,0,0,1
10003887,705,0,74636.02,3,1,0,0
10003888,609,7,46606.28,1,0,0,1
10003889,847,6,64452.66,1,1,1,0
10003890,583,3,0,2,0,1,0
10003891,614,5,0,1,1,1,0
10003892,826,10,68485.36,2,1,1,0
10003893,645,2,59086.15,1,1,0,0
10003894,819,8,28846.57,2,0,1,0
10003895,687,4,58319.83,2,1,1,0
10003896,601,3,30164.03,2,0,0,0
10003897,632,1,69819.26,1,1,1,0
10003898,581,5,23249.22,1,1,0,0
10003899,718,7,0,2,0,0,1
10003900,769,6,0,2,1,1,0
10003901,696,4,74604.51,1,1,0,0
10003902,678,3,0,2,1,1,0
10003903,550,10,0,1,0,0,1
10003904,756,3,53506.79,1,1,1,0
10003905,732,3,0,2,0,1,0
10003906,677,0,48132.57,2,1,1,0
10003907,621,10,21138.12,1,1,1,0
10003908,655,0,67519.56,2,1,0,0
10003909,563,8,61543.25,1,1,1,0
10003910,508,7,70701.32,2,1,1,0
10003911,622,4,34839.43,1,1,1,0
10003912,567,6,58317.66,2,1,1,0
10003913,601,6,0,1,1,1,0
10003914,603,10,13127.99,1,1,0,0
10003915,643,10,55707.35,1,1,1,0
10003916,637,7,50911.66,1,0,0,1
10003917,355,6,69386.06,1,1,1,0
10003918,684,7,48838.51,2,1,1,0
10003919,663,6,19954.04,2,1,0,0
10003920,743,6,0,1,1,1,0
10003921,630,3,0,1,0,0,0
